,ticker,Date,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares
2017-12-31,HOC.DE,2017-12-31,,,-5927000.0,,-5940000.0,60744000.0,86735000.0,-5482000.0,-5482000.0,25528000.0,-183000.0,,,,356000.0,124759000.0,130241000.0,38024000.0,-445000.0,343000.0,-6283000.0,-5940000.0
2020-12-31,EUZ.DE,2020-12-31,,,32745000.0,1096000.0,22884000.0,49774000.0,86531000.0,35984000.0,35984000.0,773000.0,-1193000.0,,,,9634000.0,176139000.0,140155000.0,89608000.0,-3239000.0,,23111000.0,22884000.0
2019-12-31,EUZ.DE,2019-12-31,,,31247000.0,1246000.0,22019000.0,50506000.0,87024000.0,33813000.0,33813000.0,2075000.0,-1095000.0,,,,8769000.0,178493000.0,144680000.0,91469000.0,-2566000.0,,22478000.0,22019000.0
2018-12-31,EUZ.DE,2018-12-31,,,22886000.0,1238000.0,16133000.0,50200000.0,74476000.0,22336000.0,22336000.0,1940000.0,-672000.0,,,,5997000.0,168709000.0,146373000.0,94233000.0,550000.0,,16889000.0,16133000.0
2017-12-31,EUZ.DE,2017-12-31,,,17343000.0,5176000.0,14701000.0,43861000.0,63865000.0,17610000.0,17610000.0,2394000.0,-881000.0,,,,5320000.0,138631000.0,121021000.0,74766000.0,-267000.0,3099000.0,12023000.0,14701000.0
2020-12-31,PFI.F,2020-12-31,46197000.0,,85095000.0,47777000.0,49789000.0,236136000.0,376950000.0,89631000.0,89631000.0,4986000.0,-13424000.0,,,,22149000.0,1533864000.0,1444233000.0,1156914000.0,-4536000.0,,62946000.0,49789000.0
2019-12-31,PFI.F,2019-12-31,38988000.0,,133124000.0,48869000.0,80028000.0,259872000.0,430044000.0,126600000.0,126600000.0,4584000.0,-14818000.0,,,,35302000.0,1753849000.0,1627249000.0,1323805000.0,6524000.0,,97822000.0,80028000.0
2018-12-31,PFI.F,2018-12-31,34138000.0,,111048000.0,41693000.0,57951000.0,245349000.0,402423000.0,118281000.0,118281000.0,4655000.0,-12848000.0,,,,34286000.0,1615628000.0,1497347000.0,1213205000.0,-7233000.0,,76762000.0,57951000.0
2017-12-31,PFI.F,2017-12-31,29369000.0,,6117000.0,32796000.0,-11423000.0,227487000.0,357205000.0,101051000.0,101051000.0,-702000.0,-14616000.0,,,,4838000.0,1471075000.0,1370024000.0,1113870000.0,-94934000.0,,1279000.0,-11423000.0
2020-12-31,ZAL.DE,2020-12-31,,,318500000.0,-200000.0,226100000.0,3035200000.0,3434400000.0,407200000.0,407200000.0,-8000000.0,-58200000.0,,,,92400000.0,7982000000.0,7574800000.0,4547600000.0,-88700000.0,,226100000.0,226100000.0
2019-12-31,ZAL.DE,2019-12-31,,,144900000.0,-200000.0,99700000.0,2591300000.0,2768500000.0,178800000.0,178800000.0,-1600000.0,-29400000.0,,,,45200000.0,6482500000.0,6303700000.0,3714000000.0,-33900000.0,,99700000.0,99700000.0
2018-12-31,ZAL.DE,2018-12-31,,,105600000.0,-100000.0,51400000.0,2168100000.0,2280900000.0,119200000.0,119200000.0,-6400000.0,-15700000.0,,,,54400000.0,5387900000.0,5268700000.0,3107000000.0,-13600000.0,,51200000.0,51400000.0
2017-12-31,ZAL.DE,2017-12-31,,,175100000.0,-100000.0,103100000.0,1773700000.0,1959400000.0,187600000.0,187600000.0,-1900000.0,-14400000.0,,,,73600000.0,4489000000.0,4301400000.0,2529600000.0,-12500000.0,,101500000.0,103100000.0
2020-12-31,VZUG.SW,2020-12-31,,,48738000.0,,43207000.0,225396000.0,360337000.0,49651000.0,49651000.0,55302000.0,-372000.0,,,,5531000.0,569426000.0,519775000.0,209089000.0,-913000.0,,43207000.0,43207000.0
2019-12-31,VZUG.SW,2019-12-31,,,28896000.0,,27309000.0,222539000.0,341766000.0,29678000.0,29678000.0,62353000.0,-664000.0,,,,1587000.0,543626000.0,513948000.0,201860000.0,-782000.0,,27309000.0,27309000.0
2018-12-31,VZUG.SW,2018-12-31,,,47570000.0,,40863000.0,221068000.0,345447000.0,48238000.0,48238000.0,53943000.0,-340000.0,,,,6707000.0,538996000.0,490758000.0,193549000.0,-668000.0,,40863000.0,40863000.0
2017-12-31,VZUG.SW,2017-12-31,,,61790000.0,,53168000.0,210329000.0,349788000.0,65108000.0,65108000.0,50969000.0,-357000.0,,,,8622000.0,533961000.0,468853000.0,184173000.0,-3318000.0,,53168000.0,53168000.0
2020-12-31,LEN.F,2020-12-31,,,20361000.0,148480000.0,6277000.0,371244000.0,696210000.0,54423000.0,54423000.0,110095000.0,-22521000.0,,,,32846000.0,1693116000.0,1638693000.0,996906000.0,-34062000.0,,-12485000.0,6277000.0
2019-12-31,LEN.F,2019-12-31,,,163846000.0,24854000.0,122806000.0,407348000.0,857782000.0,156233000.0,156233000.0,140095000.0,-11153000.0,,,,48904000.0,2161507000.0,2005274000.0,1303725000.0,7613000.0,,114942000.0,122806000.0
2018-12-31,LEN.F,2018-12-31,,,221533000.0,32178000.0,148996000.0,389283000.0,908729000.0,249499000.0,249499000.0,131417000.0,-8846000.0,,,,50929000.0,2231665000.0,1982166000.0,1322936000.0,-27966000.0,,170604000.0,148996000.0
2017-12-31,LEN.F,2017-12-31,,,363700000.0,49537000.0,277978000.0,363679000.0,1010918000.0,382953000.0,382953000.0,129956000.0,-13759000.0,,,,75683000.0,2305460000.0,1922507000.0,1294542000.0,-19253000.0,,288017000.0,277978000.0
2020-12-31,G24.DE,2020-12-31,,,141880000.0,,2367076000.0,49161000.0,295585000.0,148687000.0,148687000.0,46231000.0,-23538000.0,,,,39454000.0,375772000.0,227085000.0,80187000.0,-6807000.0,2264650000.0,102426000.0,2367076000.0
2019-12-31,G24.DE,2019-12-31,,,94210000.0,,80019000.0,44745000.0,256114000.0,110090000.0,110090000.0,47712000.0,-14264000.0,,,,30693000.0,363712000.0,253622000.0,107598000.0,-15880000.0,16502000.0,63517000.0,80019000.0
2018-12-31,G24.DE,2018-12-31,,,105112000.0,,164167000.0,36573000.0,246425000.0,111107000.0,111107000.0,45913000.0,-14926000.0,,,,29240000.0,329458000.0,218351000.0,83033000.0,-5995000.0,88295000.0,75872000.0,164167000.0
2017-12-31,G24.DE,2017-12-31,,,165542000.0,,110898000.0,70460000.0,378380000.0,183528000.0,183528000.0,67562000.0,-13736000.0,,,,54644000.0,487676000.0,304148000.0,109296000.0,-17986000.0,88295000.0,110898000.0,110898000.0
2021-05-31,HLE.DE,2021-05-31,670372000.0,,447576000.0,1781000.0,358276000.0,544428000.0,1553461000.0,292003000.0,292003000.0,46658000.0,-25565000.0,,,,87622000.0,6379734000.0,6087731000.0,4826273000.0,155573000.0,,359954000.0,358276000.0
2020-05-31,HLE.DE,2020-05-31,622696000.0,,-382033000.0,1180000.0,-431012000.0,573146000.0,1338504000.0,125921000.0,125921000.0,16741000.0,-35868000.0,,,,49633000.0,5829416000.0,5703495000.0,4490912000.0,-507954000.0,,-431666000.0,-431012000.0
2019-05-31,HLE.DE,2019-05-31,610730000.0,,766213000.0,2609000.0,629995000.0,731901000.0,1816891000.0,474260000.0,474260000.0,16741000.0,-41103000.0,,,,135803000.0,6989981000.0,6515721000.0,5173090000.0,291953000.0,,630410000.0,629995000.0
2018-05-31,HLE.DE,2018-05-31,568048000.0,,530150000.0,3888000.0,388679000.0,823332000.0,1904281000.0,512901000.0,512901000.0,16741000.0,-44740000.0,,,,140099000.0,7060342000.0,6547441000.0,5156061000.0,17249000.0,,390051000.0,388679000.0
2020-12-31,SR9.F,2020-12-31,,,-1090000000.0,123000000.0,-878000000.0,3597000000.0,3102000000.0,-495000000.0,-495000000.0,,-595000000.0,,,,-266000000.0,43345000000.0,43840000000.0,40243000000.0,-595000000.0,,-824000000.0,-878000000.0
2019-12-31,SR9.F,2019-12-31,,,909000000.0,1786000000.0,727000000.0,3579000000.0,5090000000.0,1511000000.0,1511000000.0,,-602000000.0,,,,140000000.0,49327000000.0,47816000000.0,44237000000.0,-602000000.0,,769000000.0,727000000.0
2018-12-31,SR9.F,2018-12-31,,,550000000.0,797000000.0,462000000.0,3432000000.0,4552000000.0,1120000000.0,1120000000.0,,-570000000.0,,,,69000000.0,37062000000.0,35942000000.0,32510000000.0,-570000000.0,,481000000.0,421000000.0
2017-12-31,SR9.F,2017-12-31,,,525000000.0,170000000.0,398000000.0,3308000000.0,4408000000.0,1100000000.0,1100000000.0,,-575000000.0,,,,132000000.0,42496000000.0,41396000000.0,38088000000.0,-575000000.0,,393000000.0,331000000.0
2020-12-31,TRVG,2020-12-31,64255100.0,,-253872000.0,,-245378000.0,215890000.0,238788000.0,-41730100.0,-41730100.0,,-270000.0,,,,-8494000.0,248921000.0,290651100.0,10133000.0,-212141900.0,,-245378000.0,-245378000.0
2019-12-31,TRVG,2019-12-31,69924000.0,,38143000.0,,17161000.0,719698000.0,829458000.0,38151000.0,38151000.0,,-33000.0,,,,20982000.0,838617000.0,800466000.0,9159000.0,-8000.0,,17161000.0,17161000.0
2018-12-31,TRVG,2018-12-31,66904000.0,,-20403000.0,,-21489000.0,859959000.0,909381000.0,-19166000.0,-19166000.0,,-1839000.0,,,,1086000.0,914816000.0,933982000.0,5435000.0,-1237000.0,,-21489000.0,-21489000.0
2017-12-31,TRVG,2017-12-31,52232000.0,,-17813000.0,,-12481000.0,994369000.0,1029453000.0,-20368000.0,-20368000.0,,-44000.0,,,,-4764000.0,1035383000.0,1055751000.0,5930000.0,2555000.0,,-13049000.0,-12481000.0
2020-12-31,DEQ.DE,2020-12-31,,,-289257000.0,311525000.0,-251717000.0,3225000.0,220875000.0,214112000.0,214112000.0,3538000.0,-43716000.0,,,,-51041000.0,246408000.0,32296000.0,25533000.0,-503369000.0,,-238216000.0,-251717000.0
2019-12-31,DEQ.DE,2019-12-31,,,61115000.0,351905000.0,112091000.0,3689000.0,236522000.0,229504000.0,229504000.0,3329000.0,-49256000.0,,,,-69419000.0,261686000.0,32182000.0,25164000.0,-168389000.0,,130534000.0,112091000.0
2018-12-31,DEQ.DE,2018-12-31,,,120582000.0,343648000.0,79395000.0,4005000.0,236585000.0,229482000.0,229482000.0,3098000.0,-52726000.0,,,,22739000.0,255257000.0,25775000.0,18672000.0,-108900000.0,,97843000.0,79395000.0
2017-12-31,DEQ.DE,2017-12-31,,,184351000.0,337479000.0,134333000.0,3363000.0,229876000.0,222925000.0,222925000.0,3588000.0,-54023000.0,,,,31496000.0,248546000.0,25621000.0,18670000.0,-38574000.0,,152855000.0,134333000.0
2020-12-31,ZIL2.DE,2020-12-31,63758000.0,,-13556000.0,35617000.0,-40803000.0,181052000.0,284912000.0,34218000.0,34218000.0,5884000.0,-15205000.0,,,,26419000.0,1480438000.0,1446220000.0,1195526000.0,-47774000.0,,-39975000.0,-40803000.0
2019-12-31,ZIL2.DE,2019-12-31,64071000.0,,41661000.0,36980000.0,4068000.0,220771000.0,325279000.0,45205000.0,45205000.0,-4768000.0,-19217000.0,,,,36649000.0,1727025000.0,1681820000.0,1401746000.0,-3544000.0,,5012000.0,4068000.0
2018-12-31,ZIL2.DE,2018-12-31,76116000.0,,81446000.0,37014000.0,43835000.0,232847000.0,370083000.0,67637000.0,67637000.0,-6517000.0,-13284000.0,,,,33543000.0,1699000000.0,1631363000.0,1328917000.0,13809000.0,,47903000.0,43835000.0
2017-12-31,ZIL2.DE,2017-12-31,71387000.0,,110054000.0,37368000.0,69930000.0,221057000.0,408410000.0,125537000.0,125537000.0,-9571000.0,-11330000.0,,,,36274000.0,1664041000.0,1538504000.0,1255631000.0,-15483000.0,,73780000.0,69930000.0
2020-12-31,KRN.DE,2020-12-31,,,-36597000.0,-577000.0,-79705000.0,1146221000.0,1669890000.0,30127000.0,30127000.0,366448000.0,-6742000.0,,,,43056000.0,3359491000.0,3329364000.0,1689601000.0,-66724000.0,,-79653000.0,-79705000.0
2019-12-31,KRN.DE,2019-12-31,,,41743000.0,-629000.0,9491000.0,1254093000.0,1949856000.0,136321000.0,136321000.0,431804000.0,-6288000.0,,,,32501000.0,4021892000.0,3885571000.0,2072036000.0,-94578000.0,,9242000.0,9491000.0
2018-12-31,KRN.DE,2018-12-31,,,204250000.0,-72000.0,151083000.0,1137266000.0,1836488000.0,213422000.0,213422000.0,384708000.0,-3843000.0,,,,53650000.0,3903602000.0,3690180000.0,2067114000.0,-9172000.0,,150600000.0,151083000.0
2017-12-31,KRN.DE,2017-12-31,,,258795000.0,-3085000.0,188759000.0,1086081000.0,1812364000.0,237188000.0,237188000.0,394376000.0,-3745000.0,,,,71668000.0,3739514000.0,3502326000.0,1927150000.0,21607000.0,,187127000.0,188759000.0
2020-12-31,OHB.DE,2020-12-31,,,29817000.0,17195000.0,20869000.0,246105000.0,360877000.0,39865000.0,39865000.0,39517000.0,-5986000.0,,,,10080000.0,894558000.0,854693000.0,533681000.0,-10048000.0,,19737000.0,20869000.0
2019-12-31,OHB.DE,2019-12-31,,,39144000.0,19133000.0,25543000.0,253275000.0,364317000.0,43213000.0,43213000.0,38607000.0,-4914000.0,,,,13515000.0,1016172000.0,972959000.0,651855000.0,-4069000.0,,25629000.0,25543000.0
2018-12-31,OHB.DE,2018-12-31,,,44092000.0,22710000.0,24998000.0,228740000.0,344333000.0,45314000.0,45314000.0,53017000.0,-3047000.0,,,,15699000.0,993248000.0,947934000.0,648915000.0,-1222000.0,,28393000.0,24998000.0
2017-12-31,OHB.DE,2017-12-31,,,42238000.0,19649000.0,23355000.0,208252000.0,303943000.0,42702000.0,42702000.0,38760000.0,-2948000.0,,,,14514000.0,846101000.0,803399000.0,542158000.0,-464000.0,,27724000.0,23355000.0
2020-12-31,RIB.F,2020-12-31,25303000.0,,31152000.0,45453000.0,16318000.0,94092000.0,144651000.0,27919000.0,27919000.0,-2663000.0,-827000.0,,,,11697000.0,254581000.0,226662000.0,109930000.0,3233000.0,-805000.0,19455000.0,16318000.0
2019-12-31,RIB.F,2019-12-31,20296000.0,,20714000.0,31802000.0,8957000.0,71092000.0,108583000.0,19008000.0,19008000.0,-1813000.0,-762000.0,,,,11280000.0,205446000.0,186438000.0,96863000.0,1706000.0,-306000.0,9434000.0,8957000.0
2018-12-31,RIB.F,2018-12-31,16659000.0,,29608000.0,11780000.0,21328000.0,41524000.0,78746000.0,25156000.0,25156000.0,-4593000.0,-43000.0,,,,7757000.0,136874000.0,111718000.0,58128000.0,4452000.0,-306000.0,21851000.0,21328000.0
2017-12-31,RIB.F,2017-12-31,13689000.0,,29573000.0,11780000.0,18448000.0,32405000.0,65309000.0,21385000.0,21385000.0,-2170000.0,-33000.0,,,,11125000.0,108286000.0,86901000.0,42977000.0,8188000.0,-306000.0,18448000.0,18448000.0
2020-12-31,BMW3.DE,2020-12-31,,,5222000000.0,629000000.0,3775000000.0,7503000000.0,12211000000.0,4837000000.0,4837000000.0,-129000000.0,-420000000.0,,,,1365000000.0,98990000000.0,94153000000.0,86779000000.0,385000000.0,,3857000000.0,3775000000.0
2019-12-31,BMW3.DE,2019-12-31,,,7118000000.0,583000000.0,4915000000.0,8067000000.0,16675000000.0,8742000000.0,8742000000.0,-134000000.0,-451000000.0,,,,2140000000.0,104210000000.0,95468000000.0,87535000000.0,-1624000000.0,44000000.0,4978000000.0,4915000000.0
2019-01-01,BMW3.DE,2019-01-01,,,9627000000.0,529000000.0,6974000000.0,8268000000.0,16905000000.0,8696000000.0,8696000000.0,-59000000.0,-310000000.0,,,,2530000000.0,96855000000.0,88159000000.0,79950000000.0,931000000.0,-33000000.0,7097000000.0,6974000000.0
2018-01-01,BMW3.DE,2018-01-01,,,10675000000.0,436000000.0,8589000000.0,8271000000.0,18579000000.0,9715000000.0,9715000000.0,593000000.0,-321000000.0,,,,2000000000.0,98282000000.0,88567000000.0,79703000000.0,960000000.0,-33000000.0,8675000000.0,8589000000.0
2020-12-31,IXX.DE,2020-12-31,10964000.0,,18736000.0,188000.0,14924000.0,34809000.0,62167000.0,19434000.0,19434000.0,-3040000.0,-999000.0,,,,3793000.0,180668000.0,161234000.0,118501000.0,-698000.0,,14943000.0,14924000.0
2019-12-31,IXX.DE,2019-12-31,10440000.0,,15238000.0,168000.0,11332000.0,30037000.0,53238000.0,15940000.0,15940000.0,-3179000.0,-1104000.0,,,,3903000.0,156464000.0,140524000.0,103226000.0,-702000.0,,11335000.0,11332000.0
2018-12-31,IXX.DE,2018-12-31,11491000.0,,5493000.0,165000.0,2440000.0,27414000.0,45979000.0,9382000.0,9382000.0,-2308000.0,-943000.0,,,,3054000.0,135711000.0,126329000.0,89732000.0,-3889000.0,,2439000.0,2440000.0
2017-12-31,IXX.DE,2017-12-31,6893000.0,,7861000.0,166000.0,3660000.0,26719000.0,42662000.0,10841000.0,10841000.0,-1791000.0,-870000.0,,,,4217000.0,130554000.0,119713000.0,87892000.0,-2980000.0,,3644000.0,3660000.0
2020-07-31,INTU,2020-07-31,1392000000.0,,2198000000.0,,1826000000.0,2727000000.0,6323000000.0,2176000000.0,2176000000.0,,-14000000.0,,,,372000000.0,7679000000.0,5503000000.0,1356000000.0,22000000.0,,1826000000.0,1826000000.0
2019-07-31,INTU,2019-07-31,1233000000.0,,1881000000.0,,1557000000.0,2524000000.0,5637000000.0,1854000000.0,1854000000.0,,-15000000.0,,,,324000000.0,6784000000.0,4930000000.0,1147000000.0,27000000.0,,1557000000.0,1557000000.0
2018-07-31,INTU,2018-07-31,1186000000.0,,1566000000.0,,1329000000.0,2295000000.0,5062000000.0,1560000000.0,1560000000.0,,-20000000.0,,,,237000000.0,6025000000.0,4465000000.0,963000000.0,6000000.0,,1329000000.0,1329000000.0
2017-07-31,INTU,2017-07-31,998000000.0,,1390000000.0,,985000000.0,1968000000.0,4398000000.0,1418000000.0,1418000000.0,,-31000000.0,,,,405000000.0,5196000000.0,3778000000.0,798000000.0,-28000000.0,,985000000.0,985000000.0
2021-01-31,DOCU,2021-01-31,271522000.0,,-229492000.0,,-243267000.0,991322000.0,1094893000.0,-173855000.0,-173855000.0,5904000.0,-30799000.0,,,,13775000.0,1453047000.0,1626902000.0,358154000.0,-55637000.0,,-243267000.0,-243267000.0
2020-01-31,DOCU,2020-01-31,185552000.0,,-203556000.0,,-208359000.0,738694000.0,733314000.0,-193509000.0,-193509000.0,2577000.0,-29254000.0,,,,4803000.0,973971000.0,1167480000.0,240657000.0,-10047000.0,,-208359000.0,-208359000.0
2019-01-31,DOCU,2019-01-31,185968000.0,,-428208000.0,,-426458000.0,748903000.0,510605000.0,-426215000.0,-426215000.0,1949000.0,-10844000.0,,,,-1750000.0,700969000.0,1127184000.0,190364000.0,-1993000.0,,-426458000.0,-426811000.0
2018-01-31,DOCU,2018-01-31,92428000.0,,-49142000.0,,-52276000.0,359456000.0,400231000.0,-51653000.0,-51653000.0,1949000.0,-624000.0,,,,3134000.0,518504000.0,570157000.0,118273000.0,2511000.0,,-52276000.0,-53737000.0
2020-10-31,TTC,2020-10-31,124100000.0,,407070000.0,,329701000.0,638428000.0,1194581000.0,432053000.0,432053000.0,,-33156000.0,,,,77369000.0,3378810000.0,2946757000.0,2184229000.0,-24983000.0,,329701000.0,329701000.0
2019-10-31,TTC,2019-10-31,109100000.0,,322133000.0,,273983000.0,590817000.0,1097647000.0,397730000.0,397730000.0,,-28835000.0,,,,48150000.0,3138084000.0,2740354000.0,2040437000.0,-75597000.0,,273983000.0,273983000.0
2018-10-31,TTC,2018-10-31,83500000.0,,372397000.0,,271939000.0,484426000.0,941011000.0,373085000.0,373085000.0,,-19096000.0,,,,100458000.0,2618650000.0,2245565000.0,1677639000.0,-688000.0,,271939000.0,271939000.0
2017-10-31,TTC,2017-10-31,83500000.0,,353184000.0,,267717000.0,565727000.0,920837000.0,355110000.0,355110000.0,,-19113000.0,,,,85467000.0,2505176000.0,2150066000.0,1584339000.0,-1926000.0,,267717000.0,267717000.0
2020-12-31,UPST,2020-12-31,38802000.0,,5950000.0,,5983000.0,145268000.0,203861000.0,19791000.0,19791000.0,,-8026000.0,,,,371000.0,241442000.0,221651000.0,37581000.0,-13841000.0,,,
2019-12-31,UPST,2019-12-31,18777000.0,,-4946000.0,1026000.0,-466000.0,125040000.0,165727000.0,21910000.0,21910000.0,,-26485000.0,,,,74000.0,190674000.0,168764000.0,24947000.0,-26856000.0,,-5020000.0,-466000.0
2018-12-31,UPST,2018-12-31,8415000.0,,-11218000.0,12001000.0,-12319000.0,83453000.0,110380000.0,18512000.0,18512000.0,,-26483000.0,,,,0.0,125796000.0,107284000.0,15416000.0,-29730000.0,,-11218000.0,-12319000.0
2017-12-31,UPST,2017-12-31,5324000.0,,-8855000.0,12001000.0,-7717000.0,49269000.0,56477000.0,1884000.0,1884000.0,,-9420000.0,,,,6000.0,66709000.0,64825000.0,10232000.0,-10739000.0,,-8861000.0,-7717000.0
2020-12-31,SHOP,2020-12-31,517997000.0,,240364000.0,,319509000.0,803521000.0,1541520000.0,173625000.0,173625000.0,46377000.0,-9085000.0,,,,-79145000.0,2929491000.0,2755866000.0,1387971000.0,66739000.0,,319509000.0,319509000.0
2019-12-31,SHOP,2019-12-31,343919000.0,,-95815000.0,,-124842000.0,619913000.0,865643000.0,-115978000.0,-115978000.0,17789000.0,-9085000.0,,,,29027000.0,1578173000.0,1694151000.0,712530000.0,20163000.0,,-124842000.0,-124842000.0
2018-12-31,SHOP,2018-12-31,226263000.0,,-64553000.0,,-64553000.0,454091000.0,596267000.0,-91920000.0,-91920000.0,7833000.0,-9085000.0,,,,0.0,1073229000.0,1165149000.0,476962000.0,27367000.0,,-64553000.0,-64553000.0
2017-12-31,SHOP,2017-12-31,132775000.0,,-39995000.0,,-39995000.0,290775000.0,380253000.0,-49157000.0,-49157000.0,5860000.0,-9085000.0,,,,0.0,673304000.0,722461000.0,293051000.0,9162000.0,,-39995000.0,-39995000.0
2020-06-28,LRCX,2020-06-28,1252412000.0,,2574978000.0,,2251753000.0,682479000.0,4608693000.0,2673802000.0,2673802000.0,,-177440000.0,,,,323225000.0,10044736000.0,7370934000.0,5436043000.0,-98824000.0,,2251753000.0,2251753000.0
2019-06-30,LRCX,2019-06-30,1191320000.0,,2446571000.0,,2191430000.0,702407000.0,4358459000.0,2464732000.0,2464732000.0,,-117263000.0,,,,255141000.0,9653559000.0,7188827000.0,5295100000.0,-18161000.0,,2191430000.0,2191430000.0
2018-06-24,LRCX,2018-06-24,1189514000.0,,3151789000.0,,2380681000.0,762219000.0,5165032000.0,3213299000.0,3213299000.0,,-97387000.0,,,,771108000.0,11076998000.0,7863699000.0,5911966000.0,-61510000.0,,2380681000.0,2380681000.0
2017-06-25,LRCX,2017-06-25,1033742000.0,,1811673000.0,,1697763000.0,657685000.0,3603359000.0,1911932000.0,1911932000.0,,-117734000.0,,,,113910000.0,8013620000.0,6101688000.0,4410261000.0,-100259000.0,,1697763000.0,1697763000.0
2020-12-31,FVRR,2020-12-31,45719000.0,,-14610000.0,,-14810000.0,122015000.0,156322000.0,-11412000.0,-11412000.0,,-4036000.0,,,,200000.0,189510000.0,200922000.0,33188000.0,-3198000.0,,-14810000.0,-14810000.0
2019-12-31,FVRR,2019-12-31,34483000.0,,-33379000.0,,-33539000.0,84933000.0,84849000.0,-34567000.0,-34567000.0,,-4036000.0,,,,160000.0,107073000.0,141640000.0,22224000.0,1188000.0,,-33539000.0,-34171000.0
2018-12-31,FVRR,2018-12-31,26035000.0,,-36061000.0,,-36061000.0,70316000.0,59882000.0,-36469000.0,-36469000.0,,-4036000.0,,,,0.0,75503000.0,111972000.0,15621000.0,408000.0,,-36061000.0,-36061000.0
2017-12-31,FVRR,2017-12-31,16074000.0,,-19030000.0,,-19324000.0,42199000.0,38750000.0,-19523000.0,-19523000.0,,-4036000.0,,,,294000.0,52112000.0,71635000.0,13362000.0,493000.0,,-19324000.0,-19324000.0
2020-12-31,ABNB,2020-12-31,2752872000.0,,-4681938000.0,,-4584716000.0,3188077000.0,2502157000.0,-3438792000.0,-3438792000.0,,-171688000.0,,,,-97222000.0,3378199000.0,6816991000.0,876042000.0,-1243146000.0,,-4584716000.0,-4584716000.0
2019-12-31,ABNB,2019-12-31,976695000.0,,-411703000.0,,-674339000.0,3118574000.0,3608926000.0,-486343000.0,-486343000.0,,-9968000.0,,,,262636000.0,4805239000.0,5291582000.0,1196313000.0,74640000.0,,-674339000.0,-674339000.0
2018-12-31,ABNB,2018-12-31,579193000.0,,47033000.0,,-16860000.0,2190016000.0,2787953000.0,18744000.0,18744000.0,,-26143000.0,,,,63893000.0,3651985000.0,3633241000.0,864032000.0,28289000.0,,-16860000.0,-16860000.0
2017-12-31,ABNB,2017-12-31,400749000.0,,-59099000.0,,-70046000.0,1594644000.0,1914031000.0,-81362000.0,-81362000.0,,-16403000.0,,,,10947000.0,2561721000.0,2643083000.0,647690000.0,22263000.0,,-70046000.0,-70046000.0
2020-12-31,ZBRA,2020-12-31,453000000.0,,560000000.0,,504000000.0,787000000.0,2003000000.0,685000000.0,685000000.0,,-76000000.0,,,,56000000.0,4448000000.0,3763000000.0,2445000000.0,-125000000.0,,504000000.0,504000000.0
2019-12-31,ZBRA,2019-12-31,447000000.0,,598000000.0,,544000000.0,826000000.0,2100000000.0,724000000.0,724000000.0,,-86000000.0,,,,54000000.0,4485000000.0,3761000000.0,2385000000.0,-126000000.0,,544000000.0,544000000.0
